size,sizeUSD,spreadBps,priceImpactBps,grossProfit,totalCosts,netProfit,netProfitBps,profitable
10000,10000.00,213.4,0.9,213.3563,59.9687,153.3876,153.4,true
20000,20000.00,251.2,1.3,502.4783,120.7033,381.7750,190.9,true
40000,40000.00,264.4,1.9,1057.5237,243.6095,813.9142,203.5,true
80000,80000.00,44.6,2.7,356.4334,493.4863,-137.0529,-17.1,false
5000,5000.00,87.5,0.7,43.7547,29.8554,13.8993,27.8,false
10000,10000.00,229.0,0.9,228.9787,59.9687,169.0100,169.0,true
20000,20000.00,192.2,1.3,384.4729,120.7033,263.7696,131.9,true
40000,40000.00,321.1,1.9,1284.3137,243.6095,1040.7042,260.2,true
80000,80000.00,113.6,2.7,908.6353,493.4863,415.1490,51.9,false
5000,5000.00,302.9,0.7,151.4642,29.8554,121.6088,243.2,true
10000,10000.00,168.0,0.9,168.0106,59.9687,108.0419,108.0,true
20000,20000.00,206.2,1.3,412.4157,120.7033,291.7125,145.9,true
40000,40000.00,193.6,1.9,774.4510,243.6095,530.8415,132.7,true
80000,80000.00,19.3,2.7,154.4770,493.4863,-339.0092,-42.4,false
5000,5000.00,222.4,0.7,111.1958,29.8554,81.3404,162.7,true
10000,10000.00,296.1,0.9,296.1496,59.9687,236.1809,236.2,true
20000,20000.00,81.5,1.3,163.0957,120.7033,42.3925,21.2,false
40000,40000.00,125.1,1.9,500.2369,243.6095,256.6274,64.2,false
80000,80000.00,285.4,2.7,2283.2220,493.4863,1789.7358,223.7,true
5000,5000.00,197.1,0.7,98.5281,29.8554,68.6726,137.3,true
10000,10000.00,102.8,0.9,102.7575,59.9687,42.7888,42.8,false
20000,20000.00,202.3,1.3,404.5230,120.7033,283.8198,141.9,true
40000,40000.00,210.3,1.9,841.0172,243.6095,597.4077,149.4,true
80000,80000.00,156.9,2.7,1255.0808,493.4863,761.5946,95.2,true
5000,5000.00,297.1,0.7,148.5376,29.8554,118.6822,237.4,true
10000,10000.00,127.3,0.9,127.3322,59.9687,67.3635,67.4,false
20000,20000.00,196.6,1.3,393.1682,120.7033,272.4649,136.2,true
40000,40000.00,371.3,1.9,1485.0874,243.6095,1241.4779,310.4,true
80000,80000.00,286.8,2.7,2294.7894,493.4863,1801.3031,225.2,true
5000,5000.00,149.5,0.7,74.7662,29.8554,44.9108,89.8,true
10000,10000.00,169.1,0.9,169.1254,59.9687,109.1567,109.2,true
20000,20000.00,310.9,1.3,621.8209,120.7033,501.1176,250.6,true
40000,40000.00,246.7,1.9,986.8098,243.6095,743.2004,185.8,true
80000,80000.00,125.8,2.7,1006.1589,493.4863,512.6726,64.1,false
5000,5000.00,129.2,0.7,64.5830,29.8554,34.7275,69.5,false
10000,10000.00,325.9,0.9,325.8728,59.9687,265.9041,265.9,true
20000,20000.00,274.3,1.3,548.6913,120.7033,427.9880,214.0,true
40000,40000.00,66.3,1.9,265.2561,243.6095,21.6466,5.4,false
80000,80000.00,192.0,2.7,1535.9959,493.4863,1042.5096,130.3,true
5000,5000.00,189.4,0.7,94.6891,29.8554,64.8336,129.7,true
10000,10000.00,73.5,0.9,73.4696,59.9687,13.5009,13.5,false
20000,20000.00,269.6,1.3,539.1555,120.7033,418.4523,209.2,true
40000,40000.00,117.6,1.9,470.4455,243.6095,226.8360,56.7,false
80000,80000.00,149.2,2.7,1193.4894,493.4863,700.0031,87.5,true
5000,5000.00,362.1,0.7,181.0409,29.8554,151.1855,302.4,true
10000,10000.00,299.8,0.9,299.8284,59.9687,239.8597,239.9,true
20000,20000.00,284.7,1.3,569.4849,120.7033,448.7816,224.4,true
40000,40000.00,131.2,1.9,524.9077,243.6095,281.2983,70.3,false
80000,80000.00,196.4,2.7,1571.0936,493.4863,1077.6073,134.7,true
5000,5000.00,139.5,0.7,69.7644,29.8554,39.9090,79.8,true
10000,10000.00,338.7,0.9,338.7288,59.9687,278.7601,278.8,true
20000,20000.00,230.3,1.3,460.6268,120.7033,339.9235,170.0,true
40000,40000.00,236.0,1.9,943.8021,243.6095,700.1926,175.0,true
80000,80000.00,121.4,2.7,971.1456,493.4863,477.6593,59.7,false
5000,5000.00,331.6,0.7,165.7823,29.8554,135.9269,271.9,true
10000,10000.00,230.8,0.9,230.7782,59.9687,170.8095,170.8,true
20000,20000.00,280.9,1.3,561.8865,120.7033,441.1832,220.6,true
40000,40000.00,158.5,1.9,634.0819,243.6095,390.4724,97.6,true
80000,80000.00,144.3,2.7,1154.2687,493.4863,660.7825,82.6,true
5000,5000.00,376.6,0.7,188.3233,29.8554,158.4679,316.9,true
10000,10000.00,283.0,0.9,282.9920,59.9687,223.0233,223.0,true
20000,20000.00,359.4,1.3,718.7335,120.7033,598.0302,299.0,true
40000,40000.00,294.2,1.9,1176.6974,243.6095,933.0880,233.3,true
80000,80000.00,227.2,2.7,1817.9694,493.4863,1324.4831,165.6,true
5000,5000.00,211.2,0.7,105.5992,29.8554,75.7438,151.5,true
10000,10000.00,137.6,0.9,137.5514,59.9687,77.5827,77.6,true
20000,20000.00,254.7,1.3,509.3155,120.7033,388.6122,194.3,true
40000,40000.00,253.0,1.9,1011.8014,243.6095,768.1919,192.0,true
80000,80000.00,372.2,2.7,2977.2386,493.4863,2483.7523,310.5,true
5000,5000.00,177.7,0.7,88.8361,29.8554,58.9807,118.0,true
10000,10000.00,203.5,0.9,203.4905,59.9687,143.5218,143.5,true
20000,20000.00,203.3,1.3,406.6774,120.7033,285.9741,143.0,true
40000,40000.00,119.1,1.9,476.5330,243.6095,232.9235,58.2,false
80000,80000.00,235.4,2.7,1882.8617,493.4863,1389.3754,173.7,true
5000,5000.00,320.7,0.7,160.3507,29.8554,130.4953,261.0,true
10000,10000.00,287.4,0.9,287.4126,59.9687,227.4439,227.4,true
20000,20000.00,221.1,1.3,442.2116,120.7033,321.5083,160.8,true
40000,40000.00,192.4,1.9,769.7358,243.6095,526.1263,131.5,true
80000,80000.00,237.5,2.7,1900.2304,493.4863,1406.7442,175.8,true
5000,5000.00,357.5,0.7,178.7439,29.8554,148.8885,297.8,true
10000,10000.00,157.3,0.9,157.2646,59.9687,97.2959,97.3,true
20000,20000.00,299.3,1.3,598.5595,120.7033,477.8562,238.9,true
40000,40000.00,204.2,1.9,816.9581,243.6095,573.3487,143.3,true
80000,80000.00,214.7,2.7,1717.3387,493.4863,1223.8524,153.0,true
5000,5000.00,186.0,0.7,93.0241,29.8554,63.1687,126.3,true
10000,10000.00,266.5,0.9,266.4506,59.9687,206.4819,206.5,true
20000,20000.00,166.6,1.3,333.1060,120.7033,212.4027,106.2,true
40000,40000.00,141.2,1.9,564.9434,243.6095,321.3340,80.3,true
80000,80000.00,228.1,2.7,1824.6659,493.4863,1331.1796,166.4,true
5000,5000.00,95.4,0.7,47.6942,29.8554,17.8388,35.7,false
10000,10000.00,258.8,0.9,258.8288,59.9687,198.8602,198.9,true
20000,20000.00,125.0,1.3,250.0325,120.7033,129.3293,64.7,false
40000,40000.00,251.4,1.9,1005.7421,243.6095,762.1326,190.5,true
80000,80000.00,316.5,2.7,2531.8662,493.4863,2038.3800,254.8,true
5000,5000.00,244.7,0.7,122.3268,29.8554,92.4714,184.9,true
10000,10000.00,193.4,0.9,193.4422,59.9687,133.4736,133.5,true
20000,20000.00,225.4,1.3,450.7010,120.7033,329.9977,165.0,true
40000,40000.00,350.2,1.9,1400.6497,243.6095,1157.0402,289.3,true
80000,80000.00,233.4,2.7,1867.2825,493.4863,1373.7963,171.7,true
5000,5000.00,159.2,0.7,79.6060,29.8554,49.7506,99.5,true
10000,10000.00,314.9,0.9,314.9484,59.9687,254.9797,255.0,true
20000,20000.00,195.1,1.3,390.1594,120.7033,269.4561,134.7,true
40000,40000.00,271.5,1.9,1085.8906,243.6095,842.2811,210.6,true
80000,80000.00,220.0,2.7,1759.6189,493.4863,1266.1326,158.3,true
5000,5000.00,95.2,0.7,47.6232,29.8554,17.7678,35.5,false
10000,10000.00,196.5,0.9,196.5142,59.9687,136.5455,136.5,true
20000,20000.00,215.7,1.3,431.3114,120.7033,310.6081,155.3,true
40000,40000.00,121.2,1.9,484.9979,243.6095,241.3885,60.3,false
80000,80000.00,77.5,2.7,620.2896,493.4863,126.8033,15.9,false
5000,5000.00,215.4,0.7,107.6769,29.8554,77.8215,155.6,true
10000,10000.00,25.8,0.9,25.8450,59.9687,-34.1237,-34.1,false
20000,20000.00,229.4,1.3,458.7621,120.7033,338.0588,169.0,true
40000,40000.00,209.6,1.9,838.5784,243.6095,594.9689,148.7,true
80000,80000.00,301.2,2.7,2409.8505,493.4863,1916.3642,239.5,true
5000,5000.00,99.3,0.7,49.6386,29.8554,19.7832,39.6,false
10000,10000.00,137.8,0.9,137.7943,59.9687,77.8256,77.8,true
20000,20000.00,196.6,1.3,393.1592,120.7033,272.4559,136.2,true
40000,40000.00,149.8,1.9,599.2635,243.6095,355.6540,88.9,true
80000,80000.00,250.3,2.7,2002.6859,493.4863,1509.1996,188.6,true
5000,5000.00,147.1,0.7,73.5383,29.8554,43.6829,87.4,true
10000,10000.00,269.8,0.9,269.7668,59.9687,209.7981,209.8,true
20000,20000.00,160.2,1.3,320.4639,120.7033,199.7606,99.9,true
40000,40000.00,286.9,1.9,1147.7899,243.6095,904.1804,226.0,true
80000,80000.00,186.9,2.7,1494.8133,493.4863,1001.3270,125.2,true
5000,5000.00,132.5,0.7,66.2622,29.8554,36.4068,72.8,false
10000,10000.00,174.8,0.9,174.8321,59.9687,114.8634,114.9,true
20000,20000.00,287.2,1.3,574.3079,120.7033,453.6047,226.8,true
40000,40000.00,235.2,1.9,940.9306,243.6095,697.3212,174.3,true
80000,80000.00,288.8,2.7,2310.0753,493.4863,1816.5890,227.1,true
5000,5000.00,81.1,0.7,40.5323,29.8554,10.6769,21.4,false
10000,10000.00,193.4,0.9,193.3543,59.9687,133.3856,133.4,true
20000,20000.00,299.7,1.3,599.3919,120.7033,478.6886,239.3,true
40000,40000.00,310.7,1.9,1242.7700,243.6095,999.1606,249.8,true
80000,80000.00,86.5,2.7,692.1044,493.4863,198.6182,24.8,false
5000,5000.00,236.2,0.7,118.1116,29.8554,88.2562,176.5,true
10000,10000.00,189.8,0.9,189.8258,59.9687,129.8571,129.9,true
20000,20000.00,233.5,1.3,466.9378,120.7033,346.2345,173.1,true
40000,40000.00,181.3,1.9,725.3092,243.6095,481.6998,120.4,true
80000,80000.00,275.9,2.7,2207.0681,493.4863,1713.5818,214.2,true
5000,5000.00,268.0,0.7,133.9869,29.8554,104.1315,208.3,true
10000,10000.00,83.2,0.9,83.2418,59.9687,23.2731,23.3,false
20000,20000.00,199.2,1.3,398.4796,120.7033,277.7763,138.9,true
40000,40000.00,330.5,1.9,1322.1904,243.6095,1078.5809,269.6,true
80000,80000.00,294.1,2.7,2353.1699,493.4863,1859.6836,232.5,true
5000,5000.00,130.3,0.7,65.1418,29.8554,35.2864,70.6,false
10000,10000.00,151.6,0.9,151.5696,59.9687,91.6009,91.6,true
20000,20000.00,288.3,1.3,576.5232,120.7033,455.8199,227.9,true
40000,40000.00,285.3,1.9,1141.3017,243.6095,897.6922,224.4,true
80000,80000.00,179.4,2.7,1435.4392,493.4863,941.9529,117.7,true
5000,5000.00,201.0,0.7,100.5090,29.8554,70.6536,141.3,true
10000,10000.00,161.3,0.9,161.3329,59.9687,101.3642,101.4,true
20000,20000.00,254.3,1.3,508.5101,120.7033,387.8068,193.9,true
40000,40000.00,350.6,1.9,1402.2965,243.6095,1158.6871,289.7,true
80000,80000.00,177.3,2.7,1418.2315,493.4863,924.7452,115.6,true
5000,5000.00,209.9,0.7,104.9696,29.8554,75.1142,150.2,true
10000,10000.00,154.4,0.9,154.4423,59.9687,94.4736,94.5,true
20000,20000.00,303.4,1.3,606.7495,120.7033,486.0462,243.0,true
40000,40000.00,290.8,1.9,1163.2897,243.6095,919.6802,229.9,true
80000,80000.00,107.3,2.7,858.7905,493.4863,365.3042,45.7,false
5000,5000.00,238.3,0.7,119.1357,29.8554,89.2803,178.6,true
10000,10000.00,161.9,0.9,161.9106,59.9687,101.9419,101.9,true
20000,20000.00,151.1,1.3,302.2519,120.7033,181.5486,90.8,true
40000,40000.00,137.7,1.9,550.8856,243.6095,307.2761,76.8,true
80000,80000.00,72.7,2.7,581.5449,493.4863,88.0587,11.0,false
5000,5000.00,276.4,0.7,138.1920,29.8554,108.3366,216.7,true
10000,10000.00,155.8,0.9,155.8077,59.9687,95.8391,95.8,true
20000,20000.00,291.3,1.3,582.6701,120.7033,461.9668,231.0,true
40000,40000.00,35.7,1.9,142.7884,243.6095,-100.8211,-25.2,false
80000,80000.00,119.4,2.7,955.0807,493.4863,461.5945,57.7,false
5000,5000.00,205.8,0.7,102.9219,29.8554,73.0665,146.1,true
10000,10000.00,299.0,0.9,299.0351,59.9687,239.0664,239.1,true
20000,20000.00,192.7,1.3,385.3129,120.7033,264.6096,132.3,true
40000,40000.00,278.9,1.9,1115.7467,243.6095,872.1372,218.0,true
80000,80000.00,53.7,2.7,429.4994,493.4863,-63.9868,-8.0,false
5000,5000.00,256.7,0.7,128.3420,29.8554,98.4866,197.0,true
10000,10000.00,288.3,0.9,288.3410,59.9687,228.3723,228.4,true
20000,20000.00,124.1,1.3,248.1757,120.7033,127.4724,63.7,false
40000,40000.00,137.6,1.9,550.3084,243.6095,306.6989,76.7,true
80000,80000.00,195.4,2.7,1563.5435,493.4863,1070.0573,133.8,true
5000,5000.00,180.1,0.7,90.0616,29.8554,60.2062,120.4,true
10000,10000.00,108.4,0.9,108.4043,59.9687,48.4356,48.4,false
20000,20000.00,308.0,1.3,616.0101,120.7033,495.3068,247.7,true
40000,40000.00,51.2,1.9,204.9692,243.6095,-38.6403,-9.7,false
80000,80000.00,167.5,2.7,1339.7265,493.4863,846.2403,105.8,true
5000,5000.00,263.8,0.7,131.8814,29.8554,102.0259,204.1,true
10000,10000.00,314.6,0.9,314.5763,59.9687,254.6076,254.6,true
20000,20000.00,290.4,1.3,580.8625,120.7033,460.1592,230.1,true
40000,40000.00,57.7,1.9,230.9715,243.6095,-12.6379,-3.2,false
80000,80000.00,156.0,2.7,1247.8767,493.4863,754.3904,94.3,true
5000,5000.00,243.6,0.7,121.7754,29.8554,91.9199,183.8,true
10000,10000.00,72.8,0.9,72.7674,59.9687,12.7987,12.8,false
20000,20000.00,241.2,1.3,482.3792,120.7033,361.6759,180.8,true
40000,40000.00,349.7,1.9,1398.8395,243.6095,1155.2301,288.8,true
80000,80000.00,256.4,2.7,2051.2629,493.4863,1557.7767,194.7,true
5000,5000.00,75.8,0.7,37.8781,29.8554,8.0227,16.0,false
10000,10000.00,336.6,0.9,336.5892,59.9687,276.6205,276.6,true
20000,20000.00,109.1,1.3,218.1381,120.7033,97.4348,48.7,false
40000,40000.00,173.3,1.9,693.0152,243.6095,449.4057,112.4,true
80000,80000.00,211.0,2.7,1688.3580,493.4863,1194.8717,149.4,true
5000,5000.00,193.6,0.7,96.7971,29.8554,66.9417,133.9,true
10000,10000.00,238.4,0.9,238.3712,59.9687,178.4025,178.4,true
20000,20000.00,320.0,1.3,640.0441,120.7033,519.3408,259.7,true
40000,40000.00,46.1,1.9,184.4520,243.6095,-59.1575,-14.8,false
80000,80000.00,252.5,2.7,2020.1902,493.4863,1526.7040,190.8,true
5000,5000.00,210.6,0.7,105.2851,29.8554,75.4297,150.9,true
10000,10000.00,117.2,0.9,117.1600,59.9687,57.1913,57.2,false
20000,20000.00,136.2,1.3,272.3131,120.7033,151.6098,75.8,true
40000,40000.00,229.4,1.9,917.7147,243.6095,674.1053,168.5,true
80000,80000.00,189.3,2.7,1514.3281,493.4863,1020.8419,127.6,true
5000,5000.00,214.2,0.7,107.1211,29.8554,77.2657,154.5,true
10000,10000.00,170.8,0.9,170.8256,59.9687,110.8569,110.9,true
20000,20000.00,257.1,1.3,514.1593,120.7033,393.4560,196.7,true
40000,40000.00,144.2,1.9,576.7227,243.6095,333.1132,83.3,true
80000,80000.00,172.8,2.7,1382.2204,493.4863,888.7342,111.1,true
5000,5000.00,210.3,0.7,105.1456,29.8554,75.2902,150.6,true
10000,10000.00,170.5,0.9,170.5476,59.9687,110.5789,110.6,true
20000,20000.00,217.8,1.3,435.6123,120.7033,314.9090,157.5,true
40000,40000.00,253.1,1.9,1012.5220,243.6095,768.9125,192.2,true
80000,80000.00,362.5,2.7,2899.9463,493.4863,2406.4601,300.8,true
5000,5000.00,115.6,0.7,57.7962,29.8554,27.9408,55.9,false
10000,10000.00,168.4,0.9,168.4146,59.9687,108.4459,108.4,true
20000,20000.00,338.1,1.3,676.2088,120.7033,555.5055,277.8,true
40000,40000.00,339.5,1.9,1358.1139,243.6095,1114.5044,278.6,true
80000,80000.00,210.7,2.7,1685.9326,493.4863,1192.4464,149.1,true
5000,5000.00,118.4,0.7,59.2056,29.8554,29.3501,58.7,false
10000,10000.00,291.1,0.9,291.0971,59.9687,231.1284,231.1,true
20000,20000.00,203.0,1.3,405.9952,120.7033,285.2919,142.6,true
40000,40000.00,190.3,1.9,761.2601,243.6095,517.6506,129.4,true
80000,80000.00,115.0,2.7,920.0011,493.4863,426.5148,53.3,false
5000,5000.00,198.5,0.7,99.2297,29.8554,69.3743,138.7,true
10000,10000.00,341.7,0.9,341.6727,59.9687,281.7040,281.7,true
20000,20000.00,216.5,1.3,432.9803,120.7033,312.2771,156.1,true
40000,40000.00,57.9,1.9,231.6427,243.6095,-11.9668,-3.0,false
80000,80000.00,58.9,2.7,471.5060,493.4863,-21.9802,-2.7,false
5000,5000.00,135.4,0.7,67.6858,29.8554,37.8304,75.7,true
10000,10000.00,116.3,0.9,116.2714,59.9687,56.3027,56.3,false
20000,20000.00,97.2,1.3,194.3632,120.7033,73.6599,36.8,false
40000,40000.00,298.1,1.9,1192.5858,243.6095,948.9763,237.2,true
80000,80000.00,247.5,2.7,1980.2629,493.4863,1486.7766,185.8,true
5000,5000.00,308.2,0.7,154.1243,29.8554,124.2689,248.5,true
10000,10000.00,280.9,0.9,280.8728,59.9687,220.9041,220.9,true
20000,20000.00,221.5,1.3,443.0604,120.7033,322.3572,161.2,true
40000,40000.00,143.4,1.9,573.5054,243.6095,329.8959,82.5,true
80000,80000.00,184.8,2.7,1478.1266,493.4863,984.6403,123.1,true
5000,5000.00,191.5,0.7,95.7604,29.8554,65.9050,131.8,true
10000,10000.00,172.0,0.9,171.9852,59.9687,112.0165,112.0,true
20000,20000.00,200.6,1.3,401.1819,120.7033,280.4786,140.2,true
40000,40000.00,141.3,1.9,565.1226,243.6095,321.5131,80.4,true
80000,80000.00,147.3,2.7,1178.3443,493.4863,684.8580,85.6,true
5000,5000.00,133.9,0.7,66.9357,29.8554,37.0803,74.2,false
10000,10000.00,81.4,0.9,81.3898,59.9687,21.4211,21.4,false
20000,20000.00,287.3,1.3,574.5070,120.7033,453.8038,226.9,true
40000,40000.00,159.9,1.9,639.5192,243.6095,395.9098,99.0,true
80000,80000.00,223.7,2.7,1789.7191,493.4863,1296.2328,162.0,true
5000,5000.00,196.9,0.7,98.4475,29.8554,68.5921,137.2,true
10000,10000.00,97.0,0.9,97.0278,59.9687,37.0591,37.1,false
20000,20000.00,210.2,1.3,420.4011,120.7033,299.6978,149.8,true
40000,40000.00,160.9,1.9,643.5946,243.6095,399.9851,100.0,true
80000,80000.00,155.5,2.7,1244.1495,493.4863,750.6632,93.8,true
5000,5000.00,40.0,0.7,20.0053,29.8554,-9.8502,-19.7,false
10000,10000.00,217.6,0.9,217.6309,59.9687,157.6622,157.7,true
20000,20000.00,249.8,1.3,499.5969,120.7033,378.8936,189.4,true
40000,40000.00,216.3,1.9,865.0745,243.6095,621.4650,155.4,true
80000,80000.00,266.5,2.7,2131.9215,493.4863,1638.4352,204.8,true
5000,5000.00,254.5,0.7,127.2412,29.8554,97.3858,194.8,true
10000,10000.00,181.0,0.9,180.9908,59.9687,121.0221,121.0,true
20000,20000.00,207.1,1.3,414.2940,120.7033,293.5907,146.8,true
40000,40000.00,210.3,1.9,841.2036,243.6095,597.5942,149.4,true
80000,80000.00,233.7,2.7,1869.6474,493.4863,1376.1612,172.0,true
5000,5000.00,67.5,0.7,33.7462,29.8554,3.8908,7.8,false
10000,10000.00,188.2,0.9,188.1556,59.9687,128.1869,128.2,true
20000,20000.00,107.3,1.3,214.5086,120.7033,93.8053,46.9,false
40000,40000.00,225.1,1.9,900.4617,243.6095,656.8522,164.2,true
80000,80000.00,339.8,2.7,2718.7083,493.4863,2225.2220,278.2,true
5000,5000.00,300.9,0.7,150.4661,29.8554,120.6107,241.2,true
10000,10000.00,181.9,0.9,181.9248,59.9687,121.9561,122.0,true
20000,20000.00,192.1,1.3,384.2917,120.7033,263.5885,131.8,true
40000,40000.00,125.0,1.9,499.8066,243.6095,256.1972,64.0,false
80000,80000.00,221.0,2.7,1767.7251,493.4863,1274.2389,159.3,true
5000,5000.00,384.1,0.7,192.0511,29.8554,162.1957,324.4,true
10000,10000.00,363.2,0.9,363.1984,59.9687,303.2298,303.2,true
20000,20000.00,233.4,1.3,466.8075,120.7033,346.1042,173.1,true
40000,40000.00,298.5,1.9,1193.8570,243.6095,950.2475,237.6,true
80000,80000.00,239.0,2.7,1912.1003,493.4863,1418.6140,177.3,true
5000,5000.00,160.6,0.7,80.2782,29.8554,50.4228,100.8,true
10000,10000.00,72.2,0.9,72.1910,59.9687,12.2223,12.2,false
20000,20000.00,261.1,1.3,522.1295,120.7033,401.4262,200.7,true
40000,40000.00,246.4,1.9,985.7566,243.6095,742.1471,185.5,true
80000,80000.00,213.9,2.7,1711.0318,493.4863,1217.5456,152.2,true
5000,5000.00,271.7,0.7,135.8263,29.8554,105.9709,211.9,true
10000,10000.00,160.2,0.9,160.2480,59.9687,100.2793,100.3,true
20000,20000.00,258.8,1.3,517.6773,120.7033,396.9740,198.5,true
40000,40000.00,84.9,1.9,339.6348,243.6095,96.0253,24.0,false
80000,80000.00,84.7,2.7,677.8768,493.4863,184.3905,23.0,false
5000,5000.00,255.2,0.7,127.6107,29.8554,97.7553,195.5,true
10000,10000.00,332.0,0.9,332.0080,59.9687,272.0393,272.0,true
20000,20000.00,106.3,1.3,212.6267,120.7033,91.9235,46.0,false
40000,40000.00,124.5,1.9,497.9722,243.6095,254.3628,63.6,false
80000,80000.00,342.2,2.7,2737.3283,493.4863,2243.8420,280.5,true
5000,5000.00,190.3,0.7,95.1577,29.8554,65.3022,130.6,true
10000,10000.00,266.1,0.9,266.1053,59.9687,206.1366,206.1,true
20000,20000.00,248.9,1.3,497.7986,120.7033,377.0953,188.5,true
40000,40000.00,157.8,1.9,631.2955,243.6095,387.6861,96.9,true
80000,80000.00,350.0,2.7,2800.0178,493.4863,2306.5316,288.3,true
5000,5000.00,250.6,0.7,125.3214,29.8554,95.4659,190.9,true
10000,10000.00,191.4,0.9,191.3578,59.9687,131.3891,131.4,true
20000,20000.00,182.6,1.3,365.1197,120.7033,244.4164,122.2,true
40000,40000.00,302.1,1.9,1208.3144,243.6095,964.7049,241.2,true
80000,80000.00,217.6,2.7,1740.5616,493.4863,1247.0754,155.9,true
5000,5000.00,135.7,0.7,67.8428,29.8554,37.9874,76.0,true
10000,10000.00,226.3,0.9,226.2548,59.9687,166.2861,166.3,true
20000,20000.00,99.0,1.3,198.0237,120.7033,77.3204,38.7,false
40000,40000.00,48.6,1.9,194.2433,243.6095,-49.3662,-12.3,false
80000,80000.00,193.3,2.7,1546.2659,493.4863,1052.7796,131.6,true
5000,5000.00,342.0,0.7,170.9932,29.8554,141.1378,282.3,true
10000,10000.00,302.3,0.9,302.2509,59.9687,242.2822,242.3,true
20000,20000.00,204.8,1.3,409.5920,120.7033,288.8887,144.4,true
40000,40000.00,330.6,1.9,1322.2405,243.6095,1078.6311,269.7,true
80000,80000.00,382.7,2.7,3061.3601,493.4863,2567.8738,321.0,true
5000,5000.00,229.7,0.7,114.8569,29.8554,85.0015,170.0,true
10000,10000.00,238.1,0.9,238.0608,59.9687,178.0921,178.1,true
20000,20000.00,132.5,1.3,264.9530,120.7033,144.2497,72.1,false
40000,40000.00,71.2,1.9,284.9709,243.6095,41.3615,10.3,false
80000,80000.00,95.0,2.7,760.3872,493.4863,266.9010,33.4,false
5000,5000.00,261.3,0.7,130.6735,29.8554,100.8181,201.6,true
10000,10000.00,341.9,0.9,341.8914,59.9687,281.9227,281.9,true
20000,20000.00,315.6,1.3,631.2291,120.7033,510.5258,255.3,true
40000,40000.00,100.7,1.9,402.9487,243.6095,159.3392,39.8,false
80000,80000.00,253.1,2.7,2024.8118,493.4863,1531.3255,191.4,true
5000,5000.00,211.3,0.7,105.6678,29.8554,75.8124,151.6,true
10000,10000.00,156.1,0.9,156.0801,59.9687,96.1114,96.1,true
20000,20000.00,283.2,1.3,566.4770,120.7033,445.7737,222.9,true
40000,40000.00,209.8,1.9,839.1855,243.6095,595.5761,148.9,true
80000,80000.00,152.4,2.7,1219.4816,493.4863,725.9953,90.7,true
5000,5000.00,199.8,0.7,99.9233,29.8554,70.0679,140.1,true
10000,10000.00,145.6,0.9,145.6389,59.9687,85.6702,85.7,true
20000,20000.00,252.5,1.3,505.0627,120.7033,384.3594,192.2,true
40000,40000.00,148.8,1.9,595.1669,243.6095,351.5574,87.9,true
80000,80000.00,93.8,2.7,750.0834,493.4863,256.5972,32.1,false
5000,5000.00,187.3,0.7,93.6615,29.8554,63.8060,127.6,true
10000,10000.00,153.3,0.9,153.3398,59.9687,93.3711,93.4,true
20000,20000.00,364.6,1.3,729.2047,120.7033,608.5014,304.3,true
40000,40000.00,294.1,1.9,1176.4342,243.6095,932.8248,233.2,true
80000,80000.00,270.1,2.7,2160.9884,493.4863,1667.5022,208.4,true
5000,5000.00,152.8,0.7,76.4029,29.8554,46.5475,93.1,true
10000,10000.00,199.0,0.9,199.0338,59.9687,139.0651,139.1,true
20000,20000.00,240.8,1.3,481.5061,120.7033,360.8029,180.4,true
40000,40000.00,137.8,1.9,551.1199,243.6095,307.5104,76.9,true
80000,80000.00,236.6,2.7,1892.4610,493.4863,1398.9747,174.9,true
5000,5000.00,105.5,0.7,52.7325,29.8554,22.8771,45.8,false
10000,10000.00,225.9,0.9,225.8677,59.9687,165.8990,165.9,true
20000,20000.00,159.0,1.3,318.0163,120.7033,197.3130,98.7,true
40000,40000.00,195.6,1.9,782.2544,243.6095,538.6449,134.7,true
80000,80000.00,188.9,2.7,1511.4198,493.4863,1017.9336,127.2,true
